INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS,TUITION FEE,AFFILIATED
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,33801,37352,80585,95882,51718,52307,33801,41841,42554,45907,79076,79076,118964,120136,72632,72779,39843,39843,80000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CIV,CIVIL ENGINEERING,90926,109214,90926,109214,116099,116099,90926,109214,113778,113778,90926,109214,124762,124762,115986,122908,90926,109214,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),30256,37017,65080,86435,45172,46443,64261,64261,41071,41071,52383,101218,104696,104696,51183,120566,34410,37017,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,23999,23999,39358,43607,32125,32544,23999,73847,28656,28656,48007,70874,56375,64395,42083,43502,24219,24253,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",31849,35087,57391,84117,37332,42204,31849,35087,37102,37102,68828,71994,100089,110569,72307,100485,33657,35500,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,50557,50557,109202,109645,71374,71444,68542,68542,68978,71121,116030,116030,125065,125660,93728,121565,59209,59209,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,72777,72777,116199,118476,112849,116099,110792,110792,110181,110181,116227,116227,125731,125731,125458,125458,115624,115624,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,29088,31870,65235,65235,33315,46339,29088,31870,35413,35413,29088,114237,104113,120281,62420,62420,29088,31870,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,110755,111253,110755,111253,117979,117979,110755,111253,110755,111253,110755,111253,125150,125150,113675,124833,110755,111253,85000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,73276,77194,115091,115091,83990,85786,84376,84957,83084,83084,117871,117871,122229,123886,110444,119090,113363,113363,75000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",77170,82250,117593,117593,113520,113520,77170,82250,114414,115518,104588,111705,125695,125695,114505,120815,77170,113104,75000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,118468,118468,118468,118468,118468,118468,118468,118468,118468,118468,118468,118468,118468,122192,125633,125633,118468,118468,75000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CIV,CIVIL ENGINEERING,67192,117753,100685,117753,115395,117753,67192,117753,67192,117753,125008,125008,100843,124686,120883,126138,67192,117753,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),56073,56073,106235,106235,76984,81402,68167,68167,66123,69667,91860,107685,117425,122566,91005,91005,69549,69549,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,32860,32860,66851,66851,45863,46046,113294,113294,42361,42361,75877,75877,87806,92078,56677,63195,50274,54339,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",44489,46281,105594,105594,67610,67610,61127,61127,59921,59921,92725,104069,120341,120495,104321,117523,69368,69368,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,57293,68878,116780,116780,78819,78819,77940,77940,75956,79757,103537,117235,123203,123203,104329,121620,88578,93290,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85268,85268,85268,118194,115197,115197,85268,109284,117753,117753,113482,113482,125888,125888,118988,123823,85268,85268,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,82938,116340,82938,116340,82938,116340,82938,116340,82938,116340,100315,116340,119275,123310,124509,124509,82938,116340,105000,JNTUH
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CIV,CIVIL ENGINEERING,35510,35510,81692,112680,52776,78791,35510,35510,53254,54305,41993,73312,67919,76351,44615,44615,56782,56782,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,1268,1810,2699,4143,2165,2425,3352,3352,1889,2712,3584,7286,7744,7744,5615,6403,1452,1998,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",2004,2487,4643,4958,2881,3442,2004,2487,2654,3753,4037,7771,10364,13789,7335,7335,2629,2681,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,6903,8057,19668,22116,10568,12509,6903,32254,11969,11969,15554,32108,25509,37345,18242,35209,7736,9131,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,11504,18030,47729,49301,30495,31438,91028,91028,27603,27603,11504,55852,47411,48346,20881,24518,15474,18030,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,3744,4231,11520,16925,6448,6448,15700,15700,6144,7024,12232,20641,20749,21981,15784,20700,4102,4454,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,42788,47218,92995,112055,64943,97503,86187,86187,63990,73505,50486,61167,94635,119006,52290,78702,44032,53725,140000,OU
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),31375,49631,112437,112437,68322,77262,31375,62363,70376,77394,86419,86419,124574,124574,100151,108220,53631,53631,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),43192,48168,85964,92993,67285,71965,43192,48168,64581,74821,43192,48168,123811,123811,116879,119154,50209,60150,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,29273,32852,54384,63019,45716,46016,78047,78047,45158,49537,60406,114162,71867,71867,51819,67358,41454,41454,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",43228,43228,106284,106284,63204,67291,43228,43228,49898,71492,100883,107541,120588,120588,110870,110870,48514,48514,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),66435,81803,104759,104759,89302,116339,95208,95208,93401,93401,114784,114784,124871,124871,109129,123504,73969,81803,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,67400,69477,108462,108462,93578,97553,67400,69477,85895,114952,103138,103138,124146,125789,122824,122824,68872,69477,62000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CIV,CIVIL ENGINEERING,92376,105021,92761,105021,92376,110790,92376,105021,113184,113184,92376,110790,125066,125066,92376,105021,117179,117179,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,37824,38455,63839,114808,47628,55550,37824,38455,46683,55008,66799,98370,118482,118482,82086,109784,37824,40027,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),28126,28126,60346,93160,38204,42390,28126,28126,38159,44331,28126,62364,85852,86676,60477,107095,30539,30539,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),30708,30950,57511,75683,39009,44252,62591,104879,38430,39733,71416,117695,95672,101759,70318,81392,33926,33926,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,16609,17427,36771,36771,23250,23250,49671,60197,21518,25457,41348,59117,45729,47247,33188,42075,21323,21323,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",24473,26137,58798,61082,34484,37216,93328,110513,36079,44355,64717,64717,90339,103005,62357,62357,28402,28402,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45234,45234,115848,115848,65010,65010,59690,59690,59478,60017,86898,107110,117658,124289,82368,118607,55608,55608,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,75282,75282,94365,115239,91810,117874,75282,75282,99752,117876,114994,114994,124454,125557,115594,115594,85838,85838,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,28392,30813,69931,69931,41273,41273,28392,30813,38694,38694,70189,115856,78658,114577,55126,112751,32065,32065,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,96098,111188,96098,111188,115239,115239,96098,111188,114626,114626,96098,111188,96098,111188,125904,125904,96098,111188,85000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,117551,117551,117551,117551,117551,117551,117551,117551,117551,117551,117551,117551,117551,126021,126021,126021,117551,117551,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,38537,38537,84467,96618,47572,51290,38537,38537,47715,50916,62434,102058,108265,111794,58867,63938,52376,52376,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",55188,63706,103735,105147,68967,84897,62700,63706,58877,79657,82186,87387,125767,125767,102390,107923,71782,71782,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84744,105021,93345,105021,112011,116947,84744,105021,95837,105021,84744,110295,125778,125778,126025,126025,84744,105021,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45145,64366,45145,64366,110887,110887,45145,64366,117844,117844,111380,111380,121790,121790,121790,125984,45145,64366,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,41246,92151,41246,92151,41246,92151,41246,92151,41246,118439,41246,92151,125424,125424,119914,119914,41246,92151,64000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,38543,44572,91090,91090,61347,63843,47893,47893,45926,54154,99926,99926,125341,125341,74624,123200,45942,45942,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CIV,CIVIL ENGINEERING,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,125292,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37236,37236,79235,113620,47394,54407,37236,37236,52169,55271,58540,72687,118288,118288,98877,124798,38989,38989,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,24262,24262,55841,57614,34619,35327,71341,71341,30099,30099,56121,56121,71813,72380,51817,68338,28029,28029,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",37318,39427,103049,103049,51509,51509,37318,111265,53837,53837,86279,86279,107357,122365,100532,115409,39396,39427,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,62138,62146,103037,103037,74719,75533,82802,82802,82623,88377,111343,111343,125205,125205,110027,122969,67127,69046,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,74438,74438,113725,113725,107125,107125,74438,74438,106677,114600,74438,74438,105607,112602,125292,125292,117230,117230,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,83141,83141,95094,95094,88031,88632,83141,83141,108732,108732,83141,99926,87895,87895,83141,83141,102358,102358,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,34241,38175,84093,84093,53331,54202,34241,38175,54451,54451,92272,92272,116599,119293,34241,125855,39267,39464,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,110629,110629,110629,110629,114441,114441,110629,110629,110629,110629,110629,110629,110629,110629,124268,124268,110629,110629,100000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CIV,CIVIL ENGINEERING,118532,118532,118532,118532,118532,118532,118532,118532,118532,118532,118532,118532,118532,124628,118532,118532,118532,118532,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,47924,47924,82021,82021,49610,49610,47924,47924,56832,56832,66800,75805,90127,93181,94482,94482,77067,77067,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",53375,53375,106982,106982,64921,64921,53375,53375,70392,70392,73253,73253,121005,122338,107735,107735,100416,109240,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82297,84140,107272,109589,108690,108690,102555,102555,102076,102076,113438,114723,125017,125017,121145,121145,113516,113516,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53828,116405,53828,116405,66271,117594,53828,116405,75389,116405,53828,116405,118532,118532,125805,125805,53828,116405,55000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),63559,63559,104073,104073,86389,86389,76392,76392,75396,75396,96457,105580,125275,126074,121558,124634,82839,85956,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,43040,46252,96863,96863,60237,61440,43040,46252,55396,56121,93710,93710,119474,121535,98551,98551,74926,79877,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",53871,54311,110686,118403,82483,82483,53871,61036,70958,76883,93963,95282,125082,126094,119577,123091,100361,102973,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53132,87835,115959,115959,90779,101900,84285,87835,92337,92337,94708,100319,125712,125833,123891,123891,109648,110074,58000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CIV,CIVIL ENGINEERING,111873,111873,111873,111873,111873,111873,111873,111873,111873,111873,111873,111873,125644,125644,111873,111873,111873,111873,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,58924,58924,112155,112918,95483,95483,58924,85260,62096,83645,58924,58924,121458,121752,58924,75753,102474,106322,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115933,115933,115933,115933,115933,115933,115933,115933,115933,115933,115933,115933,125508,125508,115933,115933,115933,115933,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,100336,112597,100336,112597,100336,112597,100336,112597,112597,112597,100336,112597,125508,125508,100336,112597,100336,112597,63000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3106,3241,6277,8099,4364,4364,3106,20631,4465,5123,11954,11954,16097,18371,16810,21440,3386,3821,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AUT,AUTOMOBILE ENGINEERING,50548,63437,97093,97093,50548,109111,100998,100998,64088,67374,61704,78792,122761,124000,93960,93960,98029,112189,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CIV,CIVIL ENGINEERING,34424,48327,86593,104094,77516,77516,97948,97948,61007,61007,104515,104515,100712,104895,70357,78374,63218,80106,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,3540,3673,8378,11027,5493,6585,3540,28169,5276,5276,12695,12695,21925,26880,17978,24744,4327,4327,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2755,3017,8106,8106,4344,4417,2755,3017,4302,4991,8799,17268,14465,17235,14235,19277,3086,3590,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2586,2757,6235,6936,3887,3887,3627,3627,3165,3940,8538,9505,14488,16270,13642,18774,2795,3194,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSE,COMPUTER SCIENCE AND ENGINEERING,1379,1630,3069,3616,2092,2474,2611,9273,2145,2354,3842,5213,7713,9117,6510,9342,1730,2044,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",2142,2304,4285,6244,3066,3302,7062,7062,2731,3716,6960,6960,12786,12786,12586,17495,2603,2772,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),3698,4044,6430,10307,5674,6990,3698,4044,4886,5237,13671,22636,23747,23747,21302,24951,3870,4473,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,6358,7338,19131,29229,10895,12355,17236,17236,11962,12413,19462,31253,30151,35415,23496,27544,7602,7901,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,17618,22411,69883,69883,29846,29846,96477,96477,28429,31073,35715,52817,52262,79307,36404,45337,24248,26905,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,31651,33555,89124,89124,49055,49055,61088,61088,57270,57270,106201,106201,121497,121696,53664,79432,35571,35571,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,INF,INFORMATION TECHNOLOGY,3981,3981,9454,10501,5936,6487,3981,3981,5636,6215,11804,12391,18996,20187,17877,22079,4332,4574,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,MEC,MECHANICAL ENGINEERING,34197,55623,102355,116408,76908,91411,117580,117580,57308,104730,37616,76290,104698,115633,73512,118741,60970,109027,135000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,AI,ARTIFICIAL INTELLIGENCE,19596,22168,39066,71104,29637,30570,26253,26253,28799,29199,36246,41773,61933,74379,45428,78279,24320,24320,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,85494,85494,117586,117586,113244,113244,85494,85494,98624,102970,85494,114825,123633,123633,125866,125866,91232,91232,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),15701,16554,36465,36465,20879,21047,15701,38500,19949,22460,22078,41160,49281,62348,34886,35602,19572,19572,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,12774,12774,26815,26815,18184,18184,14925,14925,18448,20200,23201,40865,37031,38903,32533,35119,14709,16614,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,35900,35900,80379,81971,52344,52344,51688,83604,49007,57763,77161,77161,105108,114279,72417,104657,49238,49238,115000,JNTUH
